vibe,coverImageUrl,timezone,arrondissement,geoLat,domainDominantKey,iconKey,type,geoLng,domainRanking,province,sotsRecent30Score,difficultyTier,totalVotes,domainKey,systemId,active,codePostal,sotsGlobalScore,styleTags,radiusKm,name,adresse,parentCheckpointId,pays,id,created_date,updated_date,created_by_id,is_sample
"","","America/Toronto","Ville-Marie","45.621054402830694","music","🍻","Bar","-73.58883782603505","[{""weight"":1,""key"":""music""}]","QC","0","","0","","NC-0000000048","false","","0","[]","0.1","Players","7545 boulevard Henri-Bourassa E","","CA","69ce5852314e03da4ab94580","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/52806792_360450637895307_9062429188388028416_n_hpe97f.jpg","America/Toronto","Ville-Marie","45.515239459307125","","🍻","Bar","-73.56330184109807","[]","QC","0","","0","","NC-0000000164","true","H2X 3K4","0","[]","0.1","L'Île Noire","1649 R. Saint-Denis","","CA","69ce5852314e03da4ab94594","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/459151703_2004433859993590_1758374058297410792_n_ycxkgh.jpg","America/Toronto","Ville-Marie","45.516043458804596","","👠","Cabaret","-73.5777667018006","[]","QC","0","1","0","","NC-0000000304","true","H2W 1Y2","0","[]","0.1","The Wiggle Room","3874 Boul. Saint-Laurent","","CA","69ce5852314e03da4ab94597","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"underground","","America/Toronto","Le Plateau-Mont-Royal","45.51764102345686","","🍻","Bar","-73.5811318138636","[]","QC","0","1","0","","NC-0000000078","false","","0","[]","0.1","BAYOU CAFE BAR","4134 boulevard Saint-Laurent","","CA","69ce5852314e03da4ab945a5","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"","https://res.cloudinary.com/dnp8eionl/image/upload/v1774921709/microrave/avatars/lbmyg0hstgiayhykojub.jpg","America/Toronto","Ville-Marie","45.51779594255866","music","👠","Cabaret","-73.55696786843102","[{""weight"":0.6875,""key"":""music""},{""weight"":0.1875,""key"":""video""},{""weight"":0.125,""key"":""humour""}]","QC","0","","0","","NC-0000000153","true","","0","[]","0.1","MADO CABARET SPECTACLE","1115 rue Sainte-Catherine E","","CA","69ce5852314e03da4ab945a6","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"","","America/Toronto","Rosemont–La Petite-Patrie","45.53314845766387","","👩‍💻","Coworking","-73.61888904702302","[]","QC","0","","0","","NC-0000000180","false","","0","[]","0.1","Café coworking","7154 rue Saint-Urbain","","CA","69ce5852314e03da4ab94552","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"","https://res.cloudinary.com/dnp8eionl/image/upload/v1774990111/microrave/avatars/cwnneg9v7lzzllihvccg.jpg","America/Toronto","Rosemont–La Petite-Patrie","45.53836432088675","","🍻","Bar","-73.61106966235694","[]","QC","0","","0","","NC-0000000036","true","","0","[]","0.1","One punch Mickey's","521 rue Bélanger","","CA","69ce5852314e03da4ab9455b","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"underground","https://res.cloudinary.com/dnp8eionl/image/upload/v1774921709/microrave/avatars/lbmyg0hstgiayhykojub.jpg","America/Toronto","Rosemont–La Petite-Patrie","45.54180957286436","humour","🍻","Bar","-73.6030531272008","[{""weight"":0.5,""key"":""humour""},{""weight"":0.5,""key"":""music""}]","QC","0","1","0","","NC-0000000010","true","","0","[]","0.1","Le Jockey","1309 rue Saint-Zotique E","","CA","69ce5852314e03da4ab94564","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"","https://res.cloudinary.com/dnp8eionl/image/upload/v1774918097/microrave/avatars/qaoxbwujk5ynnvpgpi3j.jpg","America/Toronto","Ahuntsic–Cartierville","45.54654844936593","","🍻","Bar","-73.6659086623087","[]","QC","0","","0","","NC-0000000065","true","","0","[]","0.1","LE 132 BAR VINTAGE","132 rue Fleury O","","CA","69ce5852314e03da4ab9456e","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"underground","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/51803957_789959228056290_6985505835812126720_n_psfphx.jpg","America/Toronto","Mercier–Hochelaga-Maisonneuve","45.55008789411314","","🍻","Bar","-73.54155447081199","[]","QC","0","1","0","","NC-0000000100","true","H1W 1T3","0","[]","0.1","Madame SMITH","4061 Rue Ontario E","","CA","69ce5852314e03da4ab94570","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/314001251_226530129716183_8614196091468249289_n_c3keuq.jpg","America/Toronto","Ville-Marie","45.51341475352443","","🍻","Bar","-73.57119870685686","[]","QC","0","","0","","NC-0000000126","true","","0","[]","0.1","MCKIBBIN'S IRISH PUB","3515 boulevard Saint-Laurent","","CA","69ce5852314e03da4ab9458c","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"","https://res.cloudinary.com/dnp8eionl/image/upload/v1774919609/microrave/avatars/g2uqr3eoj93qxzmrioud.jpg","America/Toronto","Rosemont–La Petite-Patrie","45.536346134521516","music","🎪","Salle de spectacle","-73.60381040477948","[{""weight"":0.5,""key"":""music""},{""weight"":0.5,""key"":""video""}]","QC","0","","0","","NC-0000000249","true","","0","[]","0.1","Ausgang Plaza","6524 rue Saint-Hubert","","CA","69ce5852314e03da4ab94557","2026-04-02T11:51:46.972000","2026-04-20T14:45:41.766000","698c747aee05acfdd23ea578","false"
"underground","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/338954388_541407178072655_9169266687405922253_n_olseht.jpg","America/Toronto","Le Plateau-Mont-Royal","45.513868441788965","","🍻","Bar","-73.57216726720159","[]","QC","0","1","0","","NC-0000000110","true","","0","[]","0.1","El furniture warehouse","3565 boulevard Saint-Laurent","","CA","69ce5852314e03da4ab9458f","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"","https://res.cloudinary.com/dnp8eionl/image/upload/v1774918419/microrave/avatars/xzxpq9iewrfo53ic4vfj.jpg","America/Toronto","Ville-Marie","45.51607997867511","","🍻","Bar","-73.56595455617685","[]","QC","0","","0","","NC-0000000132","true","","0","[]","0.1","BRASSERIE TURBO HAUS","2040 rue Saint-Denis","","CA","69ce5852314e03da4ab94599","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/632632153_18564592441033549_3738717401179681637_n_mj8v8u.jpg","America/Toronto","Ville-Marie","45.51621675047602","","🍻","Bar","-73.56528957192985","[]","QC","0","","0","","NC-0000000151","true","","0","[]","0.1","PUB L'ABREUVOIR","403 rue Ontario E","","CA","69ce5852314e03da4ab9459b","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/432570397_771997387823850_3771604471704177707_n_mce6br.jpg","America/Toronto","Le Plateau-Mont-Royal","45.51708694959824","art","🍻","Bar","-73.57992839822916","[{""weight"":1,""key"":""art""}]","QC","0","","0","","NC-0000000130","true","","0","[]","0.1","Bar fly","4062 boulevard Saint-Laurent","","CA","69ce5852314e03da4ab945a2","2026-04-02T11:51:46.972000","2026-04-20T14:46:19.814000","698c747aee05acfdd23ea578","false"
"underground","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/445772976_3724918151127329_5498058462143156400_n_oc2k9w.jpg","America/Toronto","Villeray–Saint-Michel–Parc-Extension","45.54367885985299","","🍻","Bar","-73.62021461300381","[]","QC","0","1","0","","NC-0000000009","true","","0","[]","0.1","LE RECORD","7622 rue Saint-Hubert","","CA","69ce5852314e03da4ab94569","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"underground","","America/Toronto","Ville-Marie","45.511870163463584","","👩‍💻","Coworking","-73.56228793010006","[]","QC","0","1","0","","NC-0000000193","false","","0","[]","0.1","Espace ville autrement","201 rue Sainte-Catherine E","","CA","69ce5852314e03da4ab94586","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"underground","","America/Toronto","Le Plateau-Mont-Royal","45.51742066587246","","🍻","Bar","-73.59010497652248","[]","QC","0","1","0","","NC-0000000116","false","","0","[]","0.1","MONSIEUR RICARD","4543 avenue du Parc","","CA","69ce5852314e03da4ab945a4","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"","https://res.cloudinary.com/dnp8eionl/image/upload/v1774918859/microrave/avatars/qhy21sbrzigntc6b7pxx.jpg","America/Toronto","Rosemont–La Petite-Patrie","45.53212100578991","music","🍸","Bistro","-73.6129230064309","[{""weight"":0.6667,""key"":""music""},{""weight"":0.3333,""key"":""art""}]","QC","0","","0","","NC-0000000059","true","","0","[]","0.1","Bar Bello","6740 boulevard Saint-Laurent","","CA","69ce5852314e03da4ab9454f","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"underground","https://res.cloudinary.com/dnp8eionl/image/upload/v1774917868/microrave/avatars/t59vsmibv5qwtmsguhxv.jpg","America/Toronto","Rosemont–La Petite-Patrie","45.53679030826266","","🍻","Bar","-73.60272142035491","[]","QC","0","1","0","","NC-0000000006","true","","0","[]","0.1","NACHO LIBRE","913 rue Beaubien E","","CA","69ce5852314e03da4ab94559","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"underground","","America/Toronto","Ahuntsic–Cartierville","45.543867106238025","","👩‍💻","Coworking","-73.6495770975626","[]","QC","0","1","0","","NC-0000000194","false","","0","[]","0.1","Atelier des métaux Saint-Laurent","9180 boulevard Saint-Laurent","","CA","69ce5852314e03da4ab9456a","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"","","America/Toronto","Villeray–Saint-Michel–Parc-Extension","45.559555080553466","","🎤","Karaoké","-73.59737949713488","[]","QC","0","","0","","NC-0000000066","false","","0","[]","0.1","ZOE BAR","3296 rue Jean-Talon E","","CA","69ce5852314e03da4ab94574","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"","","America/Toronto","Mercier–Hochelaga-Maisonneuve","45.605601755009786","","👩‍💻","Coworking","-73.51770080094705","[]","QC","0","","0","","NC-0000000171","false","","0","[]","0.1","Quartier Général","9085 rue Hochelaga","","CA","69ce5852314e03da4ab9457e","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"","","America/Toronto","Ville-Marie","45.510721836749504","","📺","Radio et télévision","-73.55078753493109","[]","QC","0","","0","","NC-0000000206","false","","0","[]","0.1","TV5 QUEBEC CANADA","460 rue Saint-Paul E","","CA","69ce5852314e03da4ab94584","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"","","America/Toronto","Le Plateau-Mont-Royal","45.53978282376106","","📺","Radio et télévision","-73.56800140029746","[]","QC","0","","0","","NC-0000000210","false","","0","[]","0.1","TVA","4545 rue Frontenac","","CA","69ce5852314e03da4ab9455f","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"underground","https://res.cloudinary.com/dnp8eionl/image/upload/v1774922090/microrave/avatars/aope1inf1k2a4bts92wy.jpg","America/Toronto","Villeray–Saint-Michel–Parc-Extension","45.54238637293574","music","🛢️","Microbrasserie","-73.62951527861495","[{""weight"":0.6,""key"":""music""},{""weight"":0.4,""key"":""humour""}]","QC","0","1","0","humour","NC-0000000021","true","","0","[]","0.1","Brasserie Etoh","8100 rue Saint-Denis","","CA","69ce5852314e03da4ab94566","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"underground","https://res.cloudinary.com/dnp8eionl/image/upload/v1774991698/microrave/avatars/brc51u1uclguz76x1hv8.jpg","America/Toronto","Mercier–Hochelaga-Maisonneuve","45.589085180107936","","🍻","Bar","-73.51682193485975","[]","QC","0","1","0","","NC-0000000200","true","","0","[]","0.1","Studio Piccolo","1977 rue Lepailleur","","CA","69ce5852314e03da4ab9457a","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"underground","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/358063100_1644588259353372_2908989546283546745_n_h6k6b2.jpg","America/Toronto","Ville-Marie","45.50990826976408","","🍻","Bar","-73.56310407396033","[]","QC","0","1","0","","NC-0000000119","true","","0","[]","0.1","MIDWAY","1219 boulevard Saint-Laurent","","CA","69ce5852314e03da4ab94581","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"underground","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/522547795_17994956243814243_4444821110620305629_n_s9gqs4.jpg","America/Toronto","Ville-Marie","45.51231859260205","","🍺","Pub","-73.5622728071012","[]","QC","0","1","0","","NC-0000000094","true","","0","[]","0.1","Pub Le Sainte-Élisabeth","1412 rue Sainte-Élisabeth","","CA","69ce5852314e03da4ab94588","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"underground","","America/Toronto","Ville-Marie","45.51257126301188","","🍻","Bar","-73.55747587120162","[]","QC","0","1","0","","NC-0000000202","false","","0","[]","0.1","Hihop musique","1085 rue Saint-Denis","","CA","69ce5852314e03da4ab9458b","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"","https://res.cloudinary.com/dnp8eionl/image/upload/v1774922660/microrave/avatars/codiqb7qooadgle99kht.jpg","America/Toronto","Le Plateau-Mont-Royal","45.51484130271333","music","🍻","Bar","-73.5743674215586","[{""weight"":0.5,""key"":""music""},{""weight"":0.5,""key"":""humour""}]","QC","0","","0","","NC-0000000123","true","","0","[]","0.1","TRH-BAR","3699 boulevard Saint-Laurent","","CA","69ce5852314e03da4ab94592","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"","https://res.cloudinary.com/dnp8eionl/image/upload/v1774959838/microrave/avatars/tjsnubu3jtjziuvppgst.jpg","America/Toronto","Rosemont–La Petite-Patrie","45.53197399969469","","🍻","Bar","-73.61264114157555","[]","QC","0","","0","","NC-0000000060","true","","0","[]","0.1","Pretty Dirty","6714 boulevard Saint-Laurent","","CA","69ce5852314e03da4ab9454e","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"underground","","America/Toronto","Villeray–Saint-Michel–Parc-Extension","45.541589980520705","","👩‍💻","Coworking","-73.62140374298892","[]","QC","0","1","0","","NC-0000000182","false","","0","[]","0.1","Espace Thèsez-vous","7640 rue Lajeunesse","","CA","69ce5852314e03da4ab94563","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"underground","","America/Toronto","Villeray–Saint-Michel–Parc-Extension","45.544030804641466","","👩‍💻","Coworking","-73.62096412132603","[]","QC","0","1","0","","NC-0000000183","false","","0","[]","0.1","AUTHENTIK CANADA","7680 rue Saint-Hubert","","CA","69ce5852314e03da4ab9456b","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"underground","","America/Toronto","Villeray–Saint-Michel–Parc-Extension","45.563927807212714","","🍻","Bar","-73.60491801331897","[]","QC","0","1","0","","NC-0000000201","false","","0","[]","0.1","CPAM AM 1410","3390 boulevard Crémazie E","","CA","69ce5852314e03da4ab94575","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"underground","https://res.cloudinary.com/dnp8eionl/image/upload/v1774991575/microrave/avatars/fhzdj68ck85giyi4hbvz.jpg","America/Toronto","Saint-Léonard","45.576939562985096","","🍻","Bar","-73.59740185391635","[]","QC","0","1","0","","NC-0000000020","true","","0","[]","0.1","Le bistro bar tl","4664 rue Jarry E","","CA","69ce5852314e03da4ab94577","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"underground","","America/Toronto","Saint-Laurent","45.51618110048892","video","🍻","Bar","-73.69619001929436","[{""weight"":0.3333,""key"":""video""},{""weight"":0.3333,""key"":""humour""},{""weight"":0.3333,""key"":""music""}]","QC","0","1","0","","NC-0000000003","false","","0","[]","0.1","LYLAC","1625 boulevard Marcel-Laurin","","CA","69ce5852314e03da4ab9459a","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"energetic","https://res.cloudinary.com/dnp8eionl/image/upload/v1774916287/microrave/avatars/ajjwygj3cu0ga7mwk9em.jpg","America/Toronto","Ville-Marie","45.51632645373671","music","🪩","Club","-73.56587214741366","[{""weight"":0.875,""key"":""music""},{""weight"":0.125,""key"":""video""}]","QC","0","1","0","","NC-0000000095","true","","0","[]","0.1","Le Red Room","2037 rue Saint-Denis","","CA","69ce5852314e03da4ab9459f","2026-04-02T11:51:46.972000","2026-04-20T14:46:18.990000","698c747aee05acfdd23ea578","false"
"underground","","America/Toronto","Ville-Marie","45.51731720518026","music","🍻","Bar","-73.55647161593159","[{""weight"":1,""key"":""music""}]","QC","0","1","0","","NC-0000000102","false","","0","[]","0.1","BAR LE NORMANDIE","1295 rue Atateken","","CA","69ce5852314e03da4ab945a3","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"","","America/Toronto","Le Plateau-Mont-Royal","45.53313120708295","","🍻","Bar","-73.57549772091197","[]","QC","0","","0","","NC-0000000146","false","","0","[]","0.1","LOBBY BAR","4538 avenue Papineau","","CA","69ce5852314e03da4ab94551","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"","","America/Toronto","Villeray–Saint-Michel–Parc-Extension","45.54079944692556","music","🍻","Bar","-73.62218827588661","[{""weight"":1,""key"":""music""}]","QC","0","","0","","NC-0000000044","false","","0","[]","0.1","Huit Clos","7659 rue Saint-Denis","","CA","69ce5852314e03da4ab94562","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"","","America/Toronto","Ville-Marie","45.51396866742427","music","🪩","Club","-73.57296899438646","[{""weight"":0.5714,""key"":""music""},{""weight"":0.2857,""key"":""humour""},{""weight"":0.1429,""key"":""video""}]","QC","0","","0","music","NC-0000000155","false","H2X 2V4","0","[]","0.1","PEOPL","3604 Boul. Saint-Laurent","","CA","69ce5852314e03da4ab94590","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"underground","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/30077403_417217265387139_1804913130870931456_n_jztslm.jpg","America/Toronto","Le Plateau-Mont-Royal","45.51421222966552","music","👠","Cabaret","-73.57217120412236","[{""weight"":1,""key"":""music""}]","QC","0","1","0","","NC-0000000107","true","","0","[]","0.1","Vol de nuit","14 rue Prince-Arthur E","","CA","69ce5852314e03da4ab94591","2026-04-02T11:51:46.972000","2026-04-20T14:46:04.450000","698c747aee05acfdd23ea578","false"
"underground","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/316144839_551565130117021_746019496560799442_n_fpsesc.jpg","America/Toronto","Rosemont–La Petite-Patrie","45.53581763721002","","🍸","Bistro","-73.60802818286933","[]","QC","0","1","0","","NC-0000000018","true","","0","[]","0.1","Buvette pompette","414 rue Saint-Zotique E","","CA","69ce5852314e03da4ab94556","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"underground","https://res.cloudinary.com/dnp8eionl/image/upload/v1774959959/microrave/avatars/e0oy6ms5umzp1e32xsaj.jpg","America/Toronto","Villeray–Saint-Michel–Parc-Extension","45.536526137402454","","👩‍💼","Gérance d'artistes","-73.61910295166587","[]","QC","0","1","0","","NC-0000000181","true","","0","[]","0.1","Prémisse","93 rue De Castelnau E","","CA","69ce5852314e03da4ab94558","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"","","America/Toronto","Villeray–Saint-Michel–Parc-Extension","45.54246086497773","","🍻","Bar","-73.62949536156248","[]","QC","0","","0","","NC-0000000041","false","","0","[]","0.1","BRASSERIE ETOH","8100 rue Saint-Denis","","CA","69ce5852314e03da4ab94567","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"","","America/Toronto","Rosemont–La Petite-Patrie","45.545796773543934","music","🍻","Bar","-73.60382161615885","[{""weight"":1,""key"":""music""}]","QC","0","","0","","NC-0000000047","false","","0","[]","0.1","BAR LE BERBER","1650 rue Bélanger","","CA","69ce5852314e03da4ab9456d","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"underground","","America/Toronto","Saint-Léonard","45.60310186330919","","👩‍💻","Coworking","-73.60836017457213","[]","QC","0","1","0","","NC-0000000195","false","","0","[]","0.1","Metspace","6205 boulevard des Grandes-Prairies","","CA","69ce5852314e03da4ab9457c","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"underground","","America/Toronto","Ville-Marie","45.60924751035128","","🍻","Bar","-73.61371990021462","[]","QC","0","1","0","","NC-0000000017","false","","0","[]","0.1","CAFÉ MOTTA","6227 boulevard Henri-Bourassa E","","CA","69ce5852314e03da4ab9457f","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"","https://res.cloudinary.com/dnp8eionl/image/upload/v1774917701/microrave/avatars/o24y6nbdawnx7slhuxje.jpg","America/Toronto","Saint-Laurent","45.51254547645759","video","🍻","Bar","-73.69275117189149","[{""weight"":0.3333,""key"":""video""},{""weight"":0.3333,""key"":""humour""},{""weight"":0.3333,""key"":""music""}]","QC","0","","0","","NC-0000000038","true","","0","[]","0.1","Rosana","1320 boulevard Marcel-Laurin","","CA","69ce5852314e03da4ab9458a","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"underground","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/39304274_668445463535072_6901815567666118656_n_gju4aa.jpg","America/Toronto","Ville-Marie","45.5157875524435","","🛢️","Microbrasserie","-73.56462785645058","[]","QC","0","1","0","","NC-0000000077","true","","0","[]","0.1","LE SAINT-BOCK","1749 rue Saint-Denis","","CA","69ce5852314e03da4ab94596","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/122007302_375829763788079_9219895186653498134_n_yb0osw.jpg","America/Toronto","Villeray–Saint-Michel–Parc-Extension","45.540329214742385","","🍻","Gérance d'artistes","-73.62064297284459","[]","QC","0","","0","","NC-0000000167","true","","0","[]","0.1","Kenyon wells","7535 rue Saint-Denis","","CA","69ce5852314e03da4ab94560","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"underground","","America/Toronto","Ville-Marie","45.57951292529623","","🍻","Bar","-73.64439634270846","[]","QC","0","1","0","","NC-0000000022","false","","0","[]","0.1","BISTRO FLEURY","3163 rue Fleury E","","CA","69ce5852314e03da4ab94578","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"","https://res.cloudinary.com/dnp8eionl/image/upload/v1774917442/microrave/avatars/jdtycelllwhljsnf5nup.jpg","America/Toronto","Ville-Marie","45.510589336793544","music","🎪","Salle de spectacle","-73.56335011378701","[{""weight"":1,""key"":""music""}]","QC","0","1","0","","NC-0000000302","true","","0","[]","0.1","MTELUS","61 rue Sainte-Catherine E","","CA","69ce5852314e03da4ab94583","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"underground","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/305750224_451209127043148_7392605123994085024_n_maacbx.jpg","America/Toronto","Ville-Marie","45.51493553616808","","🍻","Cabaret","-73.5653639172845","[]","QC","0","1","0","","NC-0000000120","true","","0","[]","0.1","Le Bordel Comédie & Club","312 rue Ontario E","","CA","69ce5852314e03da4ab94593","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"","","America/Toronto","Rosemont–La Petite-Patrie","45.5404951235879","music","📺","Radio et télévision","-73.59047988047155","[{""weight"":1,""key"":""music""}]","QC","0","","0","","NC-0000000204","false","","0","[]","0.1","Evanov","5875 avenue Papineau","","CA","69ce5852314e03da4ab94561","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/657456854_18110924815750433_8948274580580695483_n_konywe.jpg","America/Toronto","Ahuntsic–Cartierville","45.54322216225032","","🍻","Bar","-73.65637891319207","[]","QC","0","","0","","NC-0000000064","true","","0","[]","0.1","Silo","109 rue de Louvain O","","CA","69ce5852314e03da4ab94568","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/446906788_3920370461578169_8251164772582519786_n_yhjxjh.jpg","America/Toronto","Villeray–Saint-Michel–Parc-Extension","45.54528170218829","humour","🍻","Bar","-73.62706572671993","[{""weight"":0.6667,""key"":""humour""},{""weight"":0.3333,""key"":""music""}]","QC","0","","0","","NC-0000000035","true","","0","[]","0.1","LE PETIT 26","694 rue Jarry E","","CA","69ce5852314e03da4ab9456c","2026-04-02T11:51:46.972000","2026-04-20T14:45:47.441000","698c747aee05acfdd23ea578","false"
"","","America/Toronto","Rosemont–La Petite-Patrie","45.55763268735361","","👩‍💻","Coworking","-73.56967235716857","[]","QC","0","","0","","NC-0000000174","false","","0","[]","0.1","Espace Masson","3943 rue Masson","","CA","69ce5852314e03da4ab94572","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"underground","","America/Toronto","Saint-Laurent","45.510486609696756","music","🍻","Bar","-73.6867554616859","[{""weight"":1,""key"":""music""}]","QC","0","1","0","","NC-0000000002","false","","0","[]","0.1","District 961","1814 boulevard de la Côte-Vertu","","CA","69ce5852314e03da4ab94582","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
"underground","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/41709011_283020902309338_1677261411434102784_n_ww44z9.jpg","America/Toronto","Ville-Marie","45.516243357389925","","🍻","Bar","-73.56573840089088","[]","QC","0","1","0","","NC-0000000114","true","","0","[]","0.1","LE 4E MUR","2021 rue Saint-Denis","","CA","69ce5852314e03da4ab9459d","2026-04-02T11:51:46.972000","2026-04-02T11:51:46.972000","698c747aee05acfdd23ea578","false"
