level,totalDrops,xp,userId,domainKey,lastDropAt,updatedAt,id,created_date,updated_date,created_by_id,is_sample
"1","0","0","69a777f1f8ecf919b5cdd62a","video","","2026-03-04T01:03:41.213Z","69a784ed1cd7e0d8377251c1","2026-03-04T01:03:41.344000","2026-03-04T01:03:41.344000","69a777f1f8ecf919b5cdd62a","false"
"1","0","0","69a777f1f8ecf919b5cdd62a","photo","","2026-03-04T01:00:06.236Z","69a7841618042af98a59770c","2026-03-04T01:00:06.444000","2026-03-04T01:00:06.444000","69a777f1f8ecf919b5cdd62a","false"
"1","0","0","69a75b2c0da25f15c9f5ccff","photo","","2026-03-03T22:06:26.669Z","69a75b62b2752a5c9c2d6bbd","2026-03-03T22:06:26.797000","2026-03-03T22:06:26.797000","69a75b2c0da25f15c9f5ccff","false"
"1","0","0","69a75b2c0da25f15c9f5ccff","music","","2026-03-03T22:06:23.361Z","69a75b5f3a8e98be3ac9d3d3","2026-03-03T22:06:23.571000","2026-03-03T22:06:23.571000","69a75b2c0da25f15c9f5ccff","false"
"1","1","140","69a61f43b0417a586eff8791","video","2026-03-02T23:49:47.081Z","2026-03-02T23:49:47.081Z","69a61ff5fe27ef68fb4135a3","2026-03-02T23:40:37.810000","2026-03-02T23:49:47.240000","69a61f43b0417a586eff8791","false"
"1","0","0","69a61f43b0417a586eff8791","photo","","2026-03-02T23:40:34.206Z","69a61ff2c09285f4d42509ae","2026-03-02T23:40:34.347000","2026-03-02T23:40:34.347000","69a61f43b0417a586eff8791","false"
"1","1","140","69a3105457642cd985a208eb","video","2026-02-28T16:03:06.491Z","2026-02-28T16:03:06.492Z","69a3107c18454e8b8913814c","2026-02-28T15:57:48.941000","2026-02-28T16:03:06.672000","69a3105457642cd985a208eb","false"
"1","0","0","698dd1b2193c860027a3457a","food","","2026-02-28T15:24:00.089Z","69a30890b2ae3eaa9339f9f2","2026-02-28T15:24:00.300000","2026-02-28T15:24:00.300000","698dd1b2193c860027a3457a","false"
"2","3","560","698dd1b2193c860027a3457a","video","2026-04-14T12:05:12.061Z","2026-04-14T12:05:12.061Z","69a2feda9264b64cc6948b16","2026-02-28T14:42:34.110000","2026-04-14T12:05:12.213000","698dd1b2193c860027a3457a","false"
"3","2","1260","698c747aee05acfdd23ea578","art","2026-04-23T16:20:58.889Z","2026-04-23T16:20:58.889Z","69a2fe333281bbe64c2fb3e0","2026-02-28T14:39:47.556000","2026-04-23T16:20:59.056000","698c747aee05acfdd23ea578","false"
